category,index,url_name,name,gformat,due,start,module_id,course_id,path,data,chapter_mid,graded,visible_to_staff_only,parent,is_split,split_url_name
chapter,179,0de4fecc5a9a4749923133fcf4de181f,Unit 2: Simple Programs,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,null,course,false,null
chapter,353,530b7f9a82784d0cb57de334828e3050,Unit 3: Structured Types,null,null,2021-06-16T14:00:00Z,MITx/6.00.1x/2T2021/chapter/530b7f9a82784d0cb57de334828e3050,MITx/6.00.1x/2T2021,/530b7f9a82784d0cb57de334828e3050,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/530b7f9a82784d0cb57de334828e3050,false,null,course,false,null
chapter,452,ae4319bb721e4b00a5713797b0283809,Midterm Exam,null,null,2021-07-02T14:00:00Z,MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,null,course,false,null
chapter,533,f0a19f0a8c2d49f3aa78ef3823845271,Unit 4: Good Programming Practices,null,null,2021-06-30T14:00:00Z,MITx/6.00.1x/2T2021/chapter/f0a19f0a8c2d49f3aa78ef3823845271,MITx/6.00.1x/2T2021,/f0a19f0a8c2d49f3aa78ef3823845271,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/f0a19f0a8c2d49f3aa78ef3823845271,false,null,course,false,null
chapter,645,ccbeba1bc4464a0c9e3b2146aef7d4f3,Unit 5: Object Oriented Programming,null,null,2021-07-07T14:00:00Z,MITx/6.00.1x/2T2021/chapter/ccbeba1bc4464a0c9e3b2146aef7d4f3,MITx/6.00.1x/2T2021,/ccbeba1bc4464a0c9e3b2146aef7d4f3,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ccbeba1bc4464a0c9e3b2146aef7d4f3,false,null,course,false,null
chapter,751,c3b8ed5a5c8b4b589002370ad9d49a94,Unit 6: Algorithmic Complexity,null,null,2021-07-14T14:00:00Z,MITx/6.00.1x/2T2021/chapter/c3b8ed5a5c8b4b589002370ad9d49a94,MITx/6.00.1x/2T2021,/c3b8ed5a5c8b4b589002370ad9d49a94,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/c3b8ed5a5c8b4b589002370ad9d49a94,false,null,course,false,null
chapter,879,43b1bf673bad44958f796154595a688e,Unit 7: Plotting,null,null,2021-07-21T14:00:00Z,MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,MITx/6.00.1x/2T2021,/43b1bf673bad44958f796154595a688e,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/43b1bf673bad44958f796154595a688e,false,null,course,false,null
chapter,910,3759c3c31c044d53be3dae6ef2316fc7,Exit Survey,null,null,2021-07-26T14:00:00Z,MITx/6.00.1x/2T2021/chapter/3759c3c31c044d53be3dae6ef2316fc7,MITx/6.00.1x/2T2021,/3759c3c31c044d53be3dae6ef2316fc7,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/3759c3c31c044d53be3dae6ef2316fc7,false,null,course,false,null
chapter,914,8f0f1f7142d043afbb1a9c0a0f900d59,Final Exam,null,null,2021-07-30T14:00:00Z,MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,MITx/6.00.1x/2T2021,/8f0f1f7142d043afbb1a9c0a0f900d59,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/8f0f1f7142d043afbb1a9c0a0f900d59,false,null,course,false,null
chapter,980,63199c498bd7403a9f2aa18fd2e91d74,Sandbox,null,null,2021-06-02T15:00:00Z,MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,MITx/6.00.1x/2T2021,/63199c498bd7403a9f2aa18fd2e91d74,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/63199c498bd7403a9f2aa18fd2e91d74,false,null,course,false,null
chapter,1066,c8a277c47f9c4d809c2f07cb73fe6374,STAFF,null,null,2021-06-02T15:00:00Z,MITx/6.00.1x/2T2021/chapter/c8a277c47f9c4d809c2f07cb73fe6374,MITx/6.00.1x/2T2021,/c8a277c47f9c4d809c2f07cb73fe6374,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""null"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/c8a277c47f9c4d809c2f07cb73fe6374,false,true,course,false,null
problem,176,c1ee1753c4da43a9905763667fa6afbf,Problem 3,null,null,2021-06-02T15:00:00Z,MITx/6.00.1x/2T2021/problem/c1ee1753c4da43a9905763667fa6afbf,MITx/6.00.1x/2T2021,/fc8f42302c644118adfcfa720f9f403e/738a887b3b88422da9cf2662adbe9ed8/808362646fd2468bbd2cd9f4492afaa7/c1ee1753c4da43a9905763667fa6afbf,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""10.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/fc8f42302c644118adfcfa720f9f403e,false,true,808362646fd2468bbd2cd9f4492afaa7,false,null
problem,178,1f66d0dc47704ff183a85dfc2cbc91c8,mystring,null,null,2021-06-02T15:00:00Z,MITx/6.00.1x/2T2021/problem/1f66d0dc47704ff183a85dfc2cbc91c8,MITx/6.00.1x/2T2021,/fc8f42302c644118adfcfa720f9f403e/738a887b3b88422da9cf2662adbe9ed8/9673dd8ae7594cc883ef673c3d7f464b/1f66d0dc47704ff183a85dfc2cbc91c8,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/fc8f42302c644118adfcfa720f9f403e,false,true,9673dd8ae7594cc883ef673c3d7f464b,false,null
problem,302,e6ef4f101c864af999f6def41c6a96e7,Grader,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/e6ef4f101c864af999f6def41c6a96e7,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/344d02eadf134621a1f17f473ef14514/396c826411984ab2a27cc8d162a94211/e6ef4f101c864af999f6def41c6a96e7,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""10.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,null,396c826411984ab2a27cc8d162a94211,false,null
problem,331,64b4078dd2dc47078d0741a1cb71152c,is vowel without keyword,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/64b4078dd2dc47078d0741a1cb71152c,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/abaebd85e1344394a161ebc1e677b248/64b4078dd2dc47078d0741a1cb71152c,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""5.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,abaebd85e1344394a161ebc1e677b248,false,null
problem,334,ef833df8bb43400a8e85f805eaadab2d,is vowel with keyword,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/ef833df8bb43400a8e85f805eaadab2d,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/159d102234a94c8a90ff751a6e799bba/ef833df8bb43400a8e85f805eaadab2d,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""5.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,159d102234a94c8a90ff751a6e799bba,false,null
problem,337,f95b98f983d1437ab454f0caadef4e57,clip,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/f95b98f983d1437ab454f0caadef4e57,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/fda22ed0b7794664b5733aa7304ad756/f95b98f983d1437ab454f0caadef4e57,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""5.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,fda22ed0b7794664b5733aa7304ad756,false,null
problem,339,7650676da52c446bad2e1a9eb235612c,Exercise: power recur new,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/7650676da52c446bad2e1a9eb235612c,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/5ad9e489c97a43c3afab38bcfb986c72/7650676da52c446bad2e1a9eb235612c,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""5.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,5ad9e489c97a43c3afab38bcfb986c72,false,null
problem,342,ea8d0769df5043209d4fccb94ba35289,len iter,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/ea8d0769df5043209d4fccb94ba35289,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/b774643859c54e51b5752cd8b387586f/ea8d0769df5043209d4fccb94ba35289,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""5.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,b774643859c54e51b5752cd8b387586f,false,null
problem,345,3e3c1f6d5ae34d9b948f8751782fdc24,len recur,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/3e3c1f6d5ae34d9b948f8751782fdc24,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/418fa6fd265d4097a703d4b87bdb1e96/3e3c1f6d5ae34d9b948f8751782fdc24,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""5.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,418fa6fd265d4097a703d4b87bdb1e96,false,null
problem,348,f4611b78681a4583a45f667b0d639d20,semordnilap,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/f4611b78681a4583a45f667b0d639d20,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/dc44fd7b924e485abc27261cf5e313f8/f4611b78681a4583a45f667b0d639d20,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""5.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,dc44fd7b924e485abc27261cf5e313f8,false,null
problem,351,515fa7dd7c5f427d9d265ebbdcf66c35,Exercise 7,null,null,2021-06-09T14:00:00Z,MITx/6.00.1x/2T2021/problem/515fa7dd7c5f427d9d265ebbdcf66c35,MITx/6.00.1x/2T2021,/0de4fecc5a9a4749923133fcf4de181f/857ee2e5499c4c97a534642a30526126/b9118cfc8e034526ae0ddd72c223e2dd/515fa7dd7c5f427d9d265ebbdcf66c35,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/0de4fecc5a9a4749923133fcf4de181f,false,true,b9118cfc8e034526ae0ddd72c223e2dd,false,null
problem,451,9e63797b471547b997ec6df3be25ec37,Unit,null,null,2021-06-16T14:00:00Z,MITx/6.00.1x/2T2021/problem/9e63797b471547b997ec6df3be25ec37,MITx/6.00.1x/2T2021,/530b7f9a82784d0cb57de334828e3050/6179f9a1665d44a69357ddcd68397d21/02d8e4bbff604d71a0f9c56e6d64dc2e/9e63797b471547b997ec6df3be25ec37,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/530b7f9a82784d0cb57de334828e3050,false,true,02d8e4bbff604d71a0f9c56e6d64dc2e,false,null
problem,457,fad4567d20194819a775f04376745ef1,Honor Pledge,null,null,2021-07-02T14:00:00Z,MITx/6.00.1x/2T2021/problem/fad4567d20194819a775f04376745ef1,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/d9b927dc9f2745728bf327af3cd62cc9/76ab546b31fd433a90c8edeff26d16a7/fad4567d20194819a775f04376745ef1,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""1.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""multiplechoiceresponse"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,null,76ab546b31fd433a90c8edeff26d16a7,false,null
problem,513,4481cf46cae0406ca8bb565e3cc91b5c,Problem 6,null,null,2021-07-02T14:00:00Z,MITx/6.00.1x/2T2021/problem/4481cf46cae0406ca8bb565e3cc91b5c,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/f1865a523cf644e9a0b28c0badd52166/363a4180923045deb7c697cf04b09945/4481cf46cae0406ca8bb565e3cc91b5c,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""15.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,363a4180923045deb7c697cf04b09945,false,null
problem,515,e7316d8c74c5475ebc864c8e3306345b,Problem 4,null,null,2021-07-02T14:00:00Z,MITx/6.00.1x/2T2021/problem/e7316d8c74c5475ebc864c8e3306345b,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/f1865a523cf644e9a0b28c0badd52166/da14be6c94f84cf3895e493dbcf1eee2/e7316d8c74c5475ebc864c8e3306345b,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""10.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,da14be6c94f84cf3895e493dbcf1eee2,false,null
problem,517,b4206f0b1ef24a6a98c5e538447a1f93,Problem 8,null,null,2021-07-02T14:00:00Z,MITx/6.00.1x/2T2021/problem/b4206f0b1ef24a6a98c5e538447a1f93,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/f1865a523cf644e9a0b28c0badd52166/6e0a030b32004af6bfc0af109d176ddd/b4206f0b1ef24a6a98c5e538447a1f93,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""20.0"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,6e0a030b32004af6bfc0af109d176ddd,false,null
problem,519,97cd7e2465da495483977b9ffe11cf42,Unit,null,null,2021-07-02T14:00:00Z,MITx/6.00.1x/2T2021/problem/97cd7e2465da495483977b9ffe11cf42,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/f1865a523cf644e9a0b28c0badd52166/7269df6950b64b1081e60aa28384e453/97cd7e2465da495483977b9ffe11cf42,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,7269df6950b64b1081e60aa28384e453,false,null
problem,522,dacb63a5f3764899bed61e402ce7cc76,Problem 4,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/problem/dacb63a5f3764899bed61e402ce7cc76,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/d93f0d3bbae54ecca7e564961986b5b2/dacb63a5f3764899bed61e402ce7cc76,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,d93f0d3bbae54ecca7e564961986b5b2,false,null
problem,524,bad4366d15a9419ebb303503687692f6,Problem 5,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/problem/bad4366d15a9419ebb303503687692f6,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/2afe91050bb940a6b715c761fd2bf95b/bad4366d15a9419ebb303503687692f6,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,2afe91050bb940a6b715c761fd2bf95b,false,null
problem,526,78b75f44115740c3b2465df58d7860d9,Problem 6,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/problem/78b75f44115740c3b2465df58d7860d9,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/47ed748b7b094515bdb072f0529738d6/78b75f44115740c3b2465df58d7860d9,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,47ed748b7b094515bdb072f0529738d6,false,null
problem,528,9a0f9e4f26bb4de1b7013884a3c5f644,Problem 7,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/problem/9a0f9e4f26bb4de1b7013884a3c5f644,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/295a78275066426381b20980391e7ac9/9a0f9e4f26bb4de1b7013884a3c5f644,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,295a78275066426381b20980391e7ac9,false,null
problem,530,44dcec662dd8467bbeb7fb8e2d695f2f,Problem 8,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/problem/44dcec662dd8467bbeb7fb8e2d695f2f,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/77c4127d0f3a4824be48737b16982cdb/44dcec662dd8467bbeb7fb8e2d695f2f,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,77c4127d0f3a4824be48737b16982cdb,false,null
problem,532,341b1d2b4a954600b1fe9d11a8fe856e,Problem 9,null,null,2017-07-05T00:30:00Z,MITx/6.00.1x/2T2021/problem/341b1d2b4a954600b1fe9d11a8fe856e,MITx/6.00.1x/2T2021,/ae4319bb721e4b00a5713797b0283809/46d0ba681c1f4bf3852f0ac2d8a01b91/21893e88fc5c402895ec17cc9cbc2a8f/341b1d2b4a954600b1fe9d11a8fe856e,"{
  ""data"": {
    ""ytid"": ""null"",
    ""weight"": ""null"",
    ""group_id_to_child"": ""null"",
    ""user_partition_id"": ""null"",
    ""itype"": ""null"",
    ""num_items"": ""1"",
    ""has_solution"": ""false"",
    ""has_image"": ""false""
  }
}",MITx/6.00.1x/2T2021/chapter/ae4319bb721e4b00a5713797b0283809,false,true,21893e88fc5c402895ec17cc9cbc2a8f,false,null
